year,imdb,title,test,clean_test,binary,budget_2013$,domgross_2013$,intgross_2013$,code
1980,tt0080492,Can&#39;t Stop the Music,ok,ok,PASS,56555357,5655536,5655536,1980PASS
1980,tt0080716,Fame,ok,ok,PASS,50899822,63498970,220444178,1980PASS
1980,tt0080745,Flash Gordon,dubious,dubious,FAIL,98971875,76655018,76655018,1980FAIL
1980,tt0080761,Friday the 13th,men-disagree,men,FAIL,48072054,183810620,259308493,1980FAIL
1980,tt0080855,Heaven&#39;s Gate,nowomen,nowomen,FAIL,124421786,9852879,9852879,1980FAIL
1980,tt0081375,Private Benjamin,ok,ok,PASS,42416518,197512086,197512086,1980PASS
1980,tt0081398,Raging Bull,notalk,notalk,FAIL,50899822,66113787,66113787,1980FAIL
1980,tt0081534,Somewhere in Time,men,men,FAIL,14421616,27456486,27456486,1980FAIL
1980,tt0080684,Star Wars: Episode V - The Empire Strikes Back,nowomen-disagree,nowomen,FAIL,65038661,820821721,1510514303,1980FAIL
1980,tt0081573,Superman II,dubious,dubious,FAIL,152699465,305924063,305924063,1980FAIL
1980,tt0080455,The Blues Brothers,notalk,notalk,FAIL,76349732,161832844,161832844,1980FAIL
1980,tt0080749,The Fog,ok,ok,PASS,50899822,83450574,104764631,1980PASS
1980,tt0081505,The Shining,men-disagree,men,FAIL,53727589,124470916,124470916,1980FAIL
1979,tt0078748,Alien,ok,ok,PASS,28886103,259752278,653566146,1979PASS
1979,tt0078788,Apocalypse Now,nowomen-disagree,nowomen,FAIL,101101360,252913878,252913878,1979FAIL
1979,tt0079574,Moonraker,notalk,notalk,FAIL,99496576,225632559,674971936,1979FAIL
1979,tt0079945,Star Trek: The Motion Picture,notalk,notalk,FAIL,112334844,264014024,446129810,1979FAIL
1979,tt0078767,The Amityville Horror,ok,ok,PASS,59376989,209370867,350406635,1979PASS
1978,tt0077975,Animal House,men,men,FAIL,10712118,505611968,505611968,1978FAIL
1978,tt0077402,Dawn of the Dead,nowomen,nowomen,FAIL,99979768,210638678,369399800,1978FAIL
1978,tt0077405,Days of Heaven,ok,ok,PASS,10712118,12307327,13071926,1978PASS
1978,tt0077631,Grease,ok,ok,PASS,21424236,649203517,1383697739,1978PASS
1978,tt0077651,Halloween,dubious,dubious,FAIL,53560590,208062006,276781136,1978FAIL
1978,tt0077713,I Spit on Your Grave,nowomen,nowomen,FAIL,6248735,332258,4565044,1978FAIL
1978,tt0078346,Superman,notalk,notalk,FAIL,196388829,479253080,1071925937,1978FAIL
1978,tt0077416,The Deer Hunter,notalk,notalk,FAIL,53560590,178535299,178535299,1978FAIL
1977,tt0075784,A Bridge Too Far,notalk,notalk,FAIL,99921804,195231833,195231833,1977FAIL
1977,tt0075686,Annie Hall,ok,ok,PASS,15372585,147005823,147005823,1977PASS
1977,tt0075860,Close Encounters of the Third Kind,notalk,notalk,FAIL,76862926,637962288,1297830510,1977FAIL
1977,tt0074486,Eraserhead,nowomen,nowomen,FAIL,384315,26902024,26902024,1977FAIL
1977,tt0076141,High Anxiety,notalk,notalk,FAIL,13066697,119379800,119379800,1977FAIL
1977,tt0076245,Julia,ok,ok,PASS,23058878,250220,5246310,1977PASS
1977,tt0076759,Star Wars,notalk,notalk,FAIL,42274609,1771682790,3066446442,1977FAIL
1976,tt0074156,Assault on Precinct 13,notalk,notalk,FAIL,122754817,82003880,147473116,1976FAIL
1976,tt0074512,Family Plot,ok,ok,PASS,12275482,54012120,54012120,1976PASS
1976,tt0074812,Logan&#39;s Run,men,men,FAIL,28642791,102295681,102295681,1976FAIL
1976,tt0074958,Network,ok,ok,PASS,15548943,96934884,96934884,1976PASS
1976,tt0075148,Rocky,notalk,notalk,FAIL,4091827,479705967,920661128,1976FAIL
1976,tt0075222,Silent Movie,notalk,notalk,FAIL,18004040,147901939,147901939,1976FAIL
1976,tt0075249,Sparkle,ok,ok,PASS,40918272,99830228,100905781,1976PASS
1976,tt0075314,Taxi Driver,notalk,notalk,FAIL,4091827,115645570,115645570,1976FAIL
1975,tt0072684,Barry Lyndon,notalk,notalk,FAIL,47609104,86562007,86562007,1975FAIL
1975,tt0073195,Jaws,notalk,notalk,FAIL,51937204,1125306085,2037236823,1975FAIL
1975,tt0071853,Monty Python and the Holy Grail,men,men,FAIL,1731240,14835412,21765791,1975FAIL
1975,tt0073486,One Flew Over the Cuckoo&#39;s Nest,men,men,FAIL,19043641,471681892,471681892,1975FAIL
1975,tt0073629,The Rocky Horror Picture Show,dubious-disagree,dubious,FAIL,5193720,605399166,605399166,1975FAIL
1974,tt0071222,Black Christmas,ok,ok,PASS,42513535,76693179,76693179,1974PASS
1974,tt0071230,Blazing Saddles,notalk,notalk,FAIL,12281688,564485269,564485269,1974FAIL
1974,tt0071360,The Conversation,notalk,notalk,FAIL,7557962,20878869,20878869,1974FAIL
1974,tt0071562,The Godfather: Part II,ok,ok,PASS,61408439,270669505,270669505,1974PASS
1974,tt0072271,The Texas Chain Saw Massacre,notalk,notalk,FAIL,661322,125520924,125520924,1974FAIL
1974,tt0072308,The Towering Inferno,notalk,notalk,FAIL,661322,125520924,125520924,1974FAIL
1974,tt0072431,Young Frankenstein,men,men,FAIL,13226433,407657562,407657562,1974FAIL
1973,tt0069704,American Graffiti,men,men,FAIL,4074506,603047833,734145189,1973FAIL
1973,tt0068699,High Plains Drifter,notalk,notalk,FAIL,82329139,82329139,82329139,1973FAIL
1973,tt0070707,Sleeper,notalk,notalk,FAIL,10487788,96197818,96197818,1973FAIL
1973,tt0070047,The Exorcist,ok,ok,PASS,62926730,1074306128,2111900435,1973PASS
1973,tt0070735,The Sting,notalk,notalk,FAIL,28841418,837011132,837011132,1973FAIL
1972,tt0068156,1776,notalk,notalk,FAIL,22288557,#N/A,#N/A,1972FAIL
1972,tt0069089,Pink Flamingos,ok,ok,PASS,66866,2305762,2305762,1972PASS
1972,tt0068646,The Godfather,notalk-disagree,notalk,FAIL,39004975,752051643,1496119403,1972FAIL
1971,tt0067065,Escape from the Planet of the Apes,notalk,notalk,FAIL,14386286,70780525,70780525,1971FAIL
1971,tt0067741,Shaft,notalk,notalk,FAIL,305063707,404702718,616827003,1971FAIL
1971,tt0067800,Straw Dogs,notalk,notalk,FAIL,143862856,59412143,64760273,1971FAIL
1971,tt0067116,The French Connection,notalk,notalk,FAIL,12659931,236848653,236848653,1971FAIL
1971,tt0067992,Willy Wonka &amp; the Chocolate Factory,men-disagree,men,FAIL,17263543,23018057,23018057,1971FAIL
1970,tt0065466,Beyond the Valley of the Dolls,ok,ok,PASS,5997631,53978683,53978683,1970PASS
